NOC_2016,ER_Code,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Province,NOC_Title_2016
0211,ER47,20.0,46.63,62.5,40.87,60.0,80.77,Saskatchewan,engineering managers
0211,ER4710,20.0,46.63,62.5,40.87,61.06,80.77,Saskatchewan,engineering managers
0211,ER4730,20.0,46.63,62.5,52.88,62.5,81.73,Saskatchewan,engineering managers
0211,ER48,30.26,55.29,86.78,36.06,57.69,84.0,Alberta,engineering managers
0211,ER4830,30.26,55.29,95.0,35.72,57.69,84.0,Alberta,engineering managers
0211,ER4860,30.26,55.29,86.78,42.46,58.71,92.31,Alberta,engineering managers
0211,ER59,23.08,45.41,73.08,31.25,52.88,81.73,British Columbia,engineering managers
0211,ER5910,23.08,45.41,73.08,31.25,52.88,81.73,British Columbia,engineering managers
0211,ER5920,23.08,45.0,73.72,31.25,52.88,81.73,British Columbia,engineering managers
0212,ER00,22.5,43.27,66.67,28.85,49.04,76.92,National,architecture and science managers
0212,ER12,20.19,39.0,52.31,32.0,45.0,63.57,Nova Scotia,architecture and science managers
0212,ER24,19.75,43.96,60.1,28.85,52.2,76.92,Quebec,architecture and science managers
0212,ER2420,19.75,43.96,60.1,28.85,52.2,76.92,Quebec,architecture and science managers
0212,ER2435,19.75,43.96,60.1,28.85,52.2,76.92,Quebec,architecture and science managers
0212,ER2440,19.75,43.96,60.1,28.85,52.2,76.92,Quebec,architecture and science managers
0212,ER2445,19.75,43.96,60.1,28.85,52.2,76.92,Quebec,architecture and science managers
0212,ER35,26.44,38.46,65.38,34.52,49.04,67.31,Ontario,architecture and science managers
0212,ER3510,21.215725,42.350725,62.682825,34.52,49.04,67.31,Ontario,architecture and science managers
0212,ER3530,29.81,38.46,60.1,32.69,47.68,76.92,Ontario,architecture and science managers
0212,ER3550,26.44,38.46,65.38,34.52,49.04,67.31,Ontario,architecture and science managers
0212,ER3590,26.44,38.46,65.38,34.52,49.04,67.31,Ontario,architecture and science managers
0212,ER48,31.59,51.28,70.19,20.85,57.69,101.92,Alberta,architecture and science managers
0212,ER4830,34.9,58.615,111.23,20.85,57.69,101.92,Alberta,architecture and science managers
0213,ER00,24.52,46.15,67.31,32.97,51.28,72.12,National,computer and information systems managers
0213,ER10,21.63,42.05,61.54,32.97,47.25,65.0,Newfoundland and Labrador,computer and information systems managers
0213,ER12,21.47,46.7,69.23,33.65,41.54,72.12,Nova Scotia,computer and information systems managers
0213,ER1250,21.63,48.08,69.23,33.65,41.35,72.12,Nova Scotia,computer and information systems managers
0213,ER13,22.0,39.73,54.81,21.63,40.45,72.12,New Brunswick,computer and information systems managers
0213,ER1320,22.0,39.73,54.81,21.63,40.45,72.12,New Brunswick,computer and information systems managers
0213,ER1330,22.0,39.73,54.81,21.63,40.45,72.12,New Brunswick,computer and information systems managers
0213,ER1340,22.0,39.73,54.81,21.63,40.45,72.12,New Brunswick,computer and information systems managers
0213,ER24,23.08,43.27,67.31,27.8,52.88,72.12,Quebec,computer and information systems managers
0213,ER2420,23.08,43.27,67.31,27.8,52.88,72.12,Quebec,computer and information systems managers
0213,ER2425,23.08,43.27,67.31,27.8,52.88,72.12,Quebec,computer and information systems managers
0213,ER2435,36.06,44.7,70.33,15.0,51.92,79.67,Quebec,computer and information systems managers
0213,ER2445,23.08,43.27,67.31,27.8,52.88,72.12,Quebec,computer and information systems managers
0213,ER2450,23.08,43.27,67.31,27.8,52.88,72.12,Quebec,computer and information systems managers
0213,ER2455,23.08,43.27,67.31,27.8,52.88,72.12,Quebec,computer and information systems managers
0213,ER35,26.44,48.08,66.67,33.65,51.28,70.19,Ontario,computer and information systems managers
0213,ER3510,33.58,49.52,61.54,32.21,52.0,72.12,Ontario,computer and information systems managers
0213,ER3515,26.44,48.08,66.67,31.25,43.08,57.48,Ontario,computer and information systems managers
0213,ER3530,25.0,46.15,67.31,33.65,51.28,69.23,Ontario,computer and information systems managers
0213,ER3540,24.0,44.23,67.31,39.23,51.92,72.12,Ontario,computer and information systems managers
0213,ER3550,37.61,48.08,65.93,31.25,50.38,87.91,Ontario,computer and information systems managers
0213,ER3570,26.44,48.08,66.67,33.65,51.28,70.19,Ontario,computer and information systems managers
0213,ER46,24.04,46.15,65.87,36.92,48.56,72.12,Manitoba,computer and information systems managers
0213,ER4650,22.04,46.15,65.87,34.36,50.26,72.12,Manitoba,computer and information systems managers
0213,ER47,31.0,47.0,67.31,37.5,51.92,75.05,Saskatchewan,computer and information systems managers
0213,ER4710,23.39,44.0,67.31,36.92,51.92,80.77,Saskatchewan,computer and information systems managers
0213,ER4730,31.0,47.0,67.31,43.27,50.0,73.26,Saskatchewan,computer and information systems managers
0213,ER48,25.0,48.56,75.48,40.38,56.98,91.35,Alberta,computer and information systems managers
0213,ER4820,14.42,43.67,93.0,40.38,56.98,91.35,Alberta,computer and information systems managers
0213,ER4830,23.2,48.72,72.12,36.35,56.04,91.35,Alberta,computer and information systems managers
0213,ER4860,21.43,49.52,75.48,48.08,57.16,107.69,Alberta,computer and information systems managers
0213,ER59,24.04,43.75,70.19,26.44,45.67,72.12,British Columbia,computer and information systems managers
0213,ER5910,24.04,43.75,70.19,26.44,45.67,72.12,British Columbia,computer and information systems managers
0213,ER5920,26.44,43.96,71.0,25.0,45.0,67.31,British Columbia,computer and information systems managers
0311,ER00,23.0,43.0,60.05,23.82,45.05,64.1,National,managers in health care
0311,ER10,16.25,38.0,56.41,25.0,48.0,57.69,Newfoundland and Labrador,managers in health care
0311,ER1040,16.25,38.0,56.41,25.0,48.0,57.69,Newfoundland and Labrador,managers in health care
0311,ER1110,18.03,39.88,57.0,20.0,41.03,48.0,Prince Edward Island,managers in health care
0311,ER12,21.63,40.0,57.0,25.0,43.27,56.41,Nova Scotia,managers in health care
0311,ER1210,21.63,40.0,57.0,25.0,43.27,56.41,Nova Scotia,managers in health care
0311,ER1220,21.63,40.0,57.0,25.0,43.27,56.41,Nova Scotia,managers in health care
0311,ER1230,21.63,40.0,57.0,25.0,43.27,56.41,Nova Scotia,managers in health care
0311,ER1250,21.63,39.49,51.28,25.0,43.27,56.41,Nova Scotia,managers in health care
0311,ER13,19.0,40.0,49.34,21.0,43.0,54.87,New Brunswick,managers in health care
0311,ER1340,19.0,40.0,49.34,21.0,43.0,54.87,New Brunswick,managers in health care
0311,ER24,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2415,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2420,24.0,40.0,54.95,32.21,45.0,60.6,Quebec,managers in health care
0311,ER2425,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2430,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2433,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2435,24.0,40.0,54.95,25.0,43.59,89.74,Quebec,managers in health care
0311,ER2440,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2445,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2450,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2455,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2460,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2470,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER2475,24.0,40.0,54.95,22.86,43.27,61.94,Quebec,managers in health care
0311,ER35,26.0,44.1,66.67,24.04,43.96,64.17,Ontario,managers in health care
0311,ER3510,26.31,44.0,58.97,31.25,48.21,63.19,Ontario,managers in health care
0311,ER3515,26.0,44.1,66.67,24.04,43.96,64.17,Ontario,managers in health care
0311,ER3520,26.0,44.1,66.67,24.04,43.96,64.17,Ontario,managers in health care
0311,ER3530,26.22,42.15,70.0,19.78,43.59,66.67,Ontario,managers in health care
0311,ER3540,26.0,44.1,66.67,24.04,43.96,64.17,Ontario,managers in health care
0311,ER3550,26.0,44.1,66.67,28.0,48.08,63.46,Ontario,managers in health care
0311,ER3570,26.0,44.1,66.67,24.04,43.96,64.17,Ontario,managers in health care
0311,ER3580,26.0,44.1,66.67,24.04,43.96,64.17,Ontario,managers in health care
0311,ER3590,26.0,44.1,66.67,24.04,43.96,64.17,Ontario,managers in health care
0311,ER3595,26.0,44.1,66.67,25.0,43.59,56.41,Ontario,managers in health care
0311,ER46,19.83,40.0,58.77,23.82,45.0,62.0,Manitoba,managers in health care
0311,ER4630,19.83,40.0,58.77,23.82,45.0,62.0,Manitoba,managers in health care
0311,ER4650,18.37,41.21,52.88,23.74,45.0,63.0,Manitoba,managers in health care
0311,ER4680,19.83,40.0,58.77,23.82,45.0,62.0,Manitoba,managers in health care
0311,ER47,28.62,46.5,61.54,36.06,53.0,60.51,Saskatchewan,managers in health care
0311,ER4710,28.62,46.5,61.54,28.0,55.5,86.54,Saskatchewan,managers in health care
0311,ER4730,28.62,46.5,61.54,36.06,53.0,60.51,Saskatchewan,managers in health care
0311,ER4750,28.62,46.5,61.54,36.06,53.0,60.51,Saskatchewan,managers in health care
0311,ER48,23.08,50.0,65.66,28.85,51.55,78.37,Alberta,managers in health care
0311,ER4810,23.08,50.0,65.66,28.85,51.55,78.37,Alberta,managers in health care
0311,ER4820,23.08,50.0,65.66,28.85,51.55,78.37,Alberta,managers in health care
0311,ER4830,24.04,47.5,61.54,40.38,55.29,84.13,Alberta,managers in health care
0311,ER4850,23.08,50.0,65.66,28.85,51.55,78.37,Alberta,managers in health care
0311,ER4860,30.0,50.0,71.79,15.0,49.0,61.05,Alberta,managers in health care
0311,ER4870,27.32,41.15,53.38,28.85,51.55,78.37,Alberta,managers in health care
0311,ER59,23.0,39.21,53.85,19.89,45.19,59.5,British Columbia,managers in health care
0311,ER5910,23.0,39.21,53.85,32.05,50.26,69.74,British Columbia,managers in health care
0311,ER5920,22.12,39.21,57.44,16.67,43.59,59.5,British Columbia,managers in health care
0311,ER5930,23.0,39.21,53.85,19.89,45.19,59.5,British Columbia,managers in health care
0411,ER00,33.52,50.26,63.59,33.0,56.41,66.69,National,government managers - health and social policy development and program administration
0411,ER35,33.65,48.47,63.59,29.23,56.92,71.79,Ontario,government managers - health and social policy development and program administration
0411,ER3510,33.65,48.47,63.59,40.87,61.03,71.79,Ontario,government managers - health and social policy development and program administration
0411,ER3550,33.65,48.47,63.59,29.23,56.92,71.79,Ontario,government managers - health and social policy development and program administration
0411,ER47,27.96,49.76,60.19,38.46,49.74,69.71,Saskatchewan,government managers - health and social policy development and program administration
0411,ER4710,27.96,49.76,60.19,38.46,49.74,69.71,Saskatchewan,government managers - health and social policy development and program administration
0411,ER48,24.68,55.81,69.44,23.3,55.0,69.55,Alberta,government managers - health and social policy development and program administration
0411,ER4810,25.47,55.81,65.93,23.3,55.32,68.82,Alberta,government managers - health and social policy development and program administration
0411,ER4820,49.84,52.95,79.32,35.01,54.1,63.23,Alberta,government managers - health and social policy development and program administration
0411,ER4830,40.46,55.81,69.44,23.3,55.0,69.55,Alberta,government managers - health and social policy development and program administration
0411,ER4860,44.65,55.81,69.44,39.0,55.97,70.86,Alberta,government managers - health and social policy development and program administration
0411,ER4870,35.71,55.08,67.08,24.02,55.18,73.21,Alberta,government managers - health and social policy development and program administration
0412,ER00,32.0,50.55,68.72,31.19,51.79,68.13,National,"government managers - economic analysis, policy development and program administration"
0412,ER10,26.7,40.0,52.88,37.5,51.1,60.51,Newfoundland and Labrador,"government managers - economic analysis, policy development and program administration"
0412,ER12,26.7,40.0,52.88,37.5,51.1,67.18,Nova Scotia,"government managers - economic analysis, policy development and program administration"
0412,ER13,26.7,40.0,52.88,34.67,48.72,55.63,New Brunswick,"government managers - economic analysis, policy development and program administration"
0412,ER35,15.0,44.31,62.5,28.85,53.85,66.67,Ontario,"government managers - economic analysis, policy development and program administration"
0412,ER3510,15.0,44.31,62.5,43.59,58.97,69.23,Ontario,"government managers - economic analysis, policy development and program administration"
0412,ER3530,15.0,44.31,62.5,28.85,53.85,66.67,Ontario,"government managers - economic analysis, policy development and program administration"
0412,ER3540,15.0,44.31,62.5,28.85,53.85,66.67,Ontario,"government managers - economic analysis, policy development and program administration"
0412,ER48,31.23,55.81,69.44,44.29,57.06,84.03,Alberta,"government managers - economic analysis, policy development and program administration"
0412,ER4810,38.2,54.94,63.74,46.7,55.45,71.71,Alberta,"government managers - economic analysis, policy development and program administration"
0412,ER4830,38.2,55.81,69.44,46.9,57.69,86.54,Alberta,"government managers - economic analysis, policy development and program administration"
0412,ER4870,41.96,55.81,71.115,44.29,57.06,84.03,Alberta,"government managers - economic analysis, policy development and program administration"
0414,ER00,26.92,49.0,63.74,34.48,53.0,70.77,National,other managers in public administration
0414,ER10,23.5,42.05,60.44,35.13,49.73,69.23,Newfoundland and Labrador,other managers in public administration
0414,ER12,23.0,43.93,58.97,14.96,42.31,58.72,Nova Scotia,other managers in public administration
0414,ER1250,23.0,43.93,58.97,14.96,46.7,58.72,Nova Scotia,other managers in public administration
0414,ER13,23.5,42.05,60.44,23.0,36.92,57.44,New Brunswick,other managers in public administration
0414,ER24,23.01,45.64,60.0,34.48,54.87,71.79,Quebec,other managers in public administration
0414,ER2420,21.75,43.96,60.0,48.08,58.24,68.0,Quebec,other managers in public administration
0414,ER2425,23.01,45.64,60.0,34.48,54.87,71.79,Quebec,other managers in public administration
0414,ER2435,23.01,45.64,60.0,34.48,54.87,71.79,Quebec,other managers in public administration
0414,ER2440,23.01,45.64,60.0,40.0,60.14,85.47,Quebec,other managers in public administration
0414,ER2450,23.01,45.64,60.0,34.48,54.87,71.79,Quebec,other managers in public administration
0414,ER2455,23.01,45.64,60.0,34.48,54.87,71.79,Quebec,other managers in public administration
0414,ER2460,25.0,51.28,64.1,36.76,54.87,71.79,Quebec,other managers in public administration
0414,ER35,28.0,50.51,66.67,36.0,54.87,69.23,Ontario,other managers in public administration
0414,ER3510,35.9,56.16,71.43,44.44,57.44,70.77,Ontario,other managers in public administration
0414,ER3530,38.08,50.26,60.44,36.0,49.04,71.79,Ontario,other managers in public administration
0414,ER3540,28.0,50.51,66.67,36.0,54.87,69.23,Ontario,other managers in public administration
0414,ER3550,28.0,50.51,66.67,43.31,53.85,68.68,Ontario,other managers in public administration
0414,ER46,24.04,43.27,62.56,30.0,47.8,70.0,Manitoba,other managers in public administration
0414,ER4650,24.04,42.56,64.1,30.26,55.38,72.77,Manitoba,other managers in public administration
0414,ER47,23.0,43.27,64.1,34.62,45.67,60.1,Saskatchewan,other managers in public administration
0414,ER48,31.25,52.95,69.23,29.6,52.98,74.52,Alberta,other managers in public administration
0414,ER4820,26.78,51.26,70.611882,33.33,54.07,73.23,Alberta,other managers in public administration
0414,ER4830,31.25,52.95,69.23,29.6,52.98,74.52,Alberta,other managers in public administration
0414,ER4840,34.41,53.35,87.8,27.47,57.69,84.03,Alberta,other managers in public administration
0414,ER4860,31.25,52.95,69.23,38.46,54.0,71.79,Alberta,other managers in public administration
0414,ER4870,35.09,49.872065,76.5,29.6,52.98,74.52,Alberta,other managers in public administration
0414,ER59,28.85,46.15,56.41,35.71,51.89,69.44,British Columbia,other managers in public administration
0414,ER5910,28.85,46.15,56.41,35.71,49.0,61.81,British Columbia,other managers in public administration
0414,ER5920,28.85,46.15,56.41,30.0,52.2,82.42,British Columbia,other managers in public administration
0414,ER5930,28.85,46.15,56.41,35.71,51.89,69.44,British Columbia,other managers in public administration
0421,ER00,23.08,45.33,72.12,28.85,50.55,75.27,National,administrators - post-secondary education and vocational training
0421,ER12,22.0,39.26,56.25,23.08,48.97,75.27,Nova Scotia,administrators - post-secondary education and vocational training
0421,ER13,22.0,39.26,56.25,23.08,48.97,75.27,New Brunswick,administrators - post-secondary education and vocational training
0421,ER24,18.9,45.67,61.06,38.46,54.95,68.71,Quebec,administrators - post-secondary education and vocational training
0421,ER2435,18.9,45.67,61.06,38.46,54.95,68.71,Quebec,administrators - post-secondary education and vocational training
0421,ER2440,18.9,45.67,61.06,35.38,54.95,68.71,Quebec,administrators - post-secondary education and vocational training
